B,d1,d2,d3,d4,d5,d6
0.4600000000000003,0.3464867384775374,0.7346157510867641,0.7736657761499277,1.1127216726835707,1.145457841351159,1.1542356505008877
0.4610000000000003,0.34737048024084594,0.7360103377611846,0.7740616515491041,1.1146081832929795,1.146335020816192,1.1550789303634224
0.4620000000000003,0.34827840800894805,0.7374192178368482,0.7744789795039537,1.1165062703471529,1.1472292835638518,1.1559349556760798
0.4630000000000003,0.3492104354529513,0.7388423348729098,0.7749176960813866,1.118415856637064,1.1481406091709099,1.1568037053276532
0.4640000000000003,0.35016647174749593,0.7402796293352587,0.7753777356625609,1.1203368584531042,1.1490689776227994,1.157685158890632
0.4650000000000003,0.3511464216860336,0.741731038546142,0.775859031115969,1.1222691849570916,1.1500143699493401,1.1585792967341835
0.4660000000000003,0.35215018579855517,0.7431964966190492,0.7763615139876912,1.1242127374233775,1.1509767689669443,1.1594861001648944
0.4670000000000003,0.35317766047171695,0.7446759343760938,0.7768851147115718,1.1261674083184836,1.1519561601528787,1.1604055516003342
0.4680000000000003,0.35422873807101674,0.7461692792441852,0.7774297628424893,1.1281330801803158,1.152952532683969,1.1613376347816198
0.4690000000000003,0.35530330706477997,0.7476764551258519,0.7779953873168353,1.1301096242473019,1.1539658806812705,1.1622823350327653
0.4700000000000003,0.3564012521496398,0.7491973822395313,0.7785819167449688,1.1320968987733586,1.154996204714413,1.1632396395768971
0.4710000000000003,0.3575224543773583,0.7507319769230758,0.7791892797416509,1.1340947469458644,1.1560435136355567,1.1642095379221162
0.4720000000000003,0.35866679128276147,0.7522801513928794,0.7798174053020279,1.136102994298005,1.157107826834535,1.1651920223335965
0.4730000000000003,0.35983413701236344,0.753841813449112,0.7804662232320805,1.138121445472656,1.1581891770364887,1.1661870884133156
0.4740000000000003,0.36102436245367997,0.755416866115473,0.7811356646451486,1.1401498801475771,1.159287613803567,1.167194735815558
0.4750000000000003,0.36223733536490776,0.7570052071990556,0.7818256625387932,1.1421880478672968,1.1604032079583515,1.1682149691353914
0.4760000000000003,0.36347292050467495,0.7586067287518681,0.7825361524698486,1.1442356614364453,1.161536057224028,1.1692477990194998
0.4770000000000003,0.3647309797617453,0.7602213164112825,0.7832670733504798,1.1462923884033955,1.1626862934856987,1.1702932435660554
0.4780000000000003,0.36601137228448444,0.761848848590331,0.7840183683942197,1.1483578399843797,1.1638540922318814,1.1713513301045335
0.4790000000000003,0.36731395460978433,0.7634891954802718,0.7847899862489172,1.1504315565231913,1.165039684955337,1.1724220974803874
0.4800000000000003,0.36863858079137124,0.7651422178178606,0.7855818823644967,1.1525129882158183,1.1662433756093602,1.173505599019375
0.4810000000000003,0.36998510252719896,0.7668077653546828,0.7863940206575339,1.1546014693005748,1.1674655626714436,1.1746019064183812
0.4820000000000003,0.3713533692858828,0.7684856749473408,0.7872263755539706,1.1566961831493732,1.1687067690238209,1.1757111149177888
0.4830000000000003,0.3727432284319523,0.7701757681610655,0.7880789345172463,1.1587961145928745,1.169967682800122,1.1768333502731192
0.4840000000000003,0.37415452534965965,0.7718778482438964,0.7889517012042297,1.160899984244228,1.171249213664094,1.1779687782946802
0.4850000000000003,0.37558710356541525,0.7735916962800484,0.7898446994406445,1.1630061574318056,1.172552570747321,1.1791176181184753
0.4860000000000003,0.37704080486851943,0.7753170662631579,0.7907579782746392,1.1651125176089643,1.1738793705821369,1.1802801610030667
0.4870000000000003,0.378515469430182,0.7770536787356601,0.7916916184626697,1.1672162912496926,1.1752317851907161,1.1814567974831789
0.4880000000000003,0.3800109359206587,0.778801212506238,0.7926457408752068,1.169313810121885,1.1766127398704729,1.1826480574475138
0.4890000000000003,0.38152704162435214,0.7805592937667072,0.7936205175009388,1.1714002029029267,1.1780261611606928,1.1838546706911615
0.4900000000000003,0.38306362255287496,0.782327481656008,0.7946161860017575,1.1734690347507737,1.1794772435830936,1.1850776607366633
0.4910000000000003,0.3846205135559764,0.7841052489241402,0.7956330691655573,1.175511987471225,1.1809726203114472,1.18631849412772
0.4920000000000003,0.3861975484300544,0.7858919557783697,0.7966716011743635,1.1775188286884024,1.1825201500378686,1.1875793245207014
0.4930000000000003,0.3877945600245205,0.7876868141720603,0.7977323634274178,1.1794781370558987,1.1841277826408003,1.1888634019315756
0.4940000000000003,0.3894113803456012,0.7894888386263812,0.7988161338290265,1.1813792937731638,1.1858008694226942,1.190175771105432
