time,B
1.5076075517709307e-05,49.41988572574176
1.5339154045028835e-05,49.40988372093021
1.5602340535774832e-05,49.399881716118664
1.5865635056413663e-05,49.38987971130711
1.6129037673465704e-05,49.37987770649556
1.6392548453506496e-05,49.369875701684016
1.6656167463166087e-05,49.35987369687247
1.6919894769129444e-05,49.34987169206092
1.7183730438135745e-05,49.339869687249376
1.7447674536979577e-05,49.32986768243783
1.7711727132510436e-05,49.31986567762628
1.7975888291632216e-05,49.30986367281473
1.8240158081304382e-05,49.29986166800318
1.8504536568541278e-05,49.289859663191635
1.8769023820412574e-05,49.27985765838009
1.9033619904042553e-05,49.26985565356854
1.92983248866113e-05,49.259853648756994
1.9563138835354202e-05,49.24985164394545
1.9828061817561433e-05,49.2398496391339
2.0093093900579145e-05,49.22984763432235
2.0358235151808775e-05,49.2198456295108
2.0623485638707466e-05,49.20984362469925
2.0888845428787382e-05,49.19984161988771
2.1154314589616883e-05,49.18983961507616
2.141989318881985e-05,49.17983761026461
2.1685581294076113e-05,49.169835605453066
2.1951378973120725e-05,49.15983360064151
2.221728629374519e-05,49.149831595829966
2.248330332379695e-05,49.13982959101842
2.2749430131178832e-05,49.12982758620687
2.301566678385031e-05,49.119825581395325
2.3282013349826756e-05,49.10982357658378
2.3548469897179868e-05,49.09982157177223
2.3815036494037015e-05,49.089819566960685
2.4081713208582415e-05,49.07981756214913
2.4348500109056602e-05,49.069815557337584
2.461539726375594e-05,49.05981355252604
2.4882404741033813e-05,49.04981154771449
2.5149522609299904e-05,49.039809542902944
2.541675093702068e-05,49.0298075380914
2.5684089792718654e-05,49.01980553327985
2.5951539244973577e-05,49.009803528468304
2.6219099362421944e-05,48.99980152365675
2.6486770213756492e-05,48.9897995188452
2.675455186772738e-05,48.979797514033656
2.7022444393141494e-05,48.96979550922211
2.7290447858862895e-05,48.95979350441056
2.7558562333812097e-05,48.949791499599016
2.782678788696729e-05,48.93978949478747
2.8095124587363614e-05,48.929787489975915
2.8363572504093624e-05,48.91978548516437
2.863213170630657e-05,48.90978348035282
2.8900802263209608e-05,48.899781475541275
2.9169584244067284e-05,48.88977947072973
2.9438477718201028e-05,48.87977746591818
2.9707482754990333e-05,48.869775461106634
2.9976599423872093e-05,48.85977345629509
3.0245827794341018e-05,48.849771451483534
3.0515167935948925e-05,48.83976944667199
3.0784619918305954e-05,48.82976744186044
3.105418381108006e-05,48.81976543704889
3.1323859683996494e-05,48.80976343223735
3.159364760683901e-05,48.7997614274258
3.186354764944915e-05,48.78975942261425
3.21335598817267e-05,48.779757417802706
3.2403684373629e-05,48.76975541299115
3.26739211951721e-05,48.759753408179606
3.2944270416430325e-05,48.74975140336806
3.3214732107535684e-05,48.73974939855651
3.3485306338679116e-05,48.729747393744965
3.375599318010977e-05,48.71974538893342
3.40267927021355e-05,48.70974338412187
3.429770497512209e-05,48.69974137931032
3.45687300694945e-05,48.68973937449877
3.483986805573615e-05,48.679737369687224
3.511111900438937e-05,48.66973536487568
3.538248298605469e-05,48.65973336006413
3.565396007139206e-05,48.649731355252584
3.592555033112035e-05,48.63972935044104
3.619725383601676e-05,48.62972734562949
3.646907065691815e-05,48.619725340817936
3.674100086472026e-05,48.60972333600639
3.701304453037814e-05,48.59972133119484
3.7285201724905504e-05,48.589719326383296
3.755747251937589e-05,48.57971732157175
3.782985698492219e-05,48.5697153167602
3.810235519273607e-05,48.559713311948656
3.8374967214069296e-05,48.54971130713711
3.8647693120232905e-05,48.539709302325555
3.8920532982597726e-05,48.52970729751401
3.919348687259365e-05,48.51970529270246
3.946655486171086e-05,48.509703287890915
3.973973702149911e-05,48.49970128307937
4.0013033423568165e-05,48.48969927826782
4.02864441395871e-05,48.479697273456274
4.055996924128554e-05,48.46969526864472
4.083360880045313e-05,48.459693263833174
4.1107362888939e-05,48.44969125902163
4.138123157865301e-05,48.43968925421008
4.1655214941565035e-05,48.42968724939853
4.192931304970542e-05,48.41968524458699
4.2203525975164236e-05,48.40968323977544
4.247785379009256e-05,48.39968123496389
4.27522965667019e-05,48.38967923015234
4.302685437726373e-05,48.37967722534079
4.3301527294110676e-05,48.369675220529246
4.357631538963581e-05,48.3596732157177
4.385121873629314e-05,48.34967121090615
4.412623740659684e-05,48.339669206094605
4.440137147312253e-05,48.32966720128306
4.467662100850671e-05,48.31966519647151
4.495198608544627e-05,48.30966319165996
4.522746677669973e-05,48.29966118684841
4.5503063155086495e-05,48.289659182036864
4.577877529348733e-05,48.27965717722532
4.605460326484364e-05,48.26965517241377
4.633054714215871e-05,48.259653167602224
4.660660699849695e-05,48.24965116279068
4.688278290698444e-05,48.23964915797912
4.715907494080809e-05,48.229647153167576
4.7435483173216995e-05,48.21964514835603
4.771200767752183e-05,48.20964314354448
4.7988648527094374e-05,48.199641138732936
4.826540579536873e-05,48.18963913392139
4.854227955584061e-05,48.17963712910984
4.8819269882067786e-05,48.169635124298296
4.9096376847669375e-05,48.15963311948674
4.9373600526327115e-05,48.149631114675195
4.965094099178478e-05,48.13962910986365
4.9928398317847686e-05,48.1296271050521
5.020597257838393e-05,48.119625100240555
5.048366384732372e-05,48.10962309542901
5.0761472198659735e-05,48.09962109061746
5.103939770644648e-05,48.089619085805914
5.131744044480149e-05,48.07961708099436
5.159560048790468e-05,48.069615076182814
5.187387790999871e-05,48.05961307137127
5.215227278538831e-05,48.04961106655972
5.243078518844154e-05,48.03960906174817
5.270941519358922e-05,48.02960705693663
5.298816287532446e-05,48.01960505212508
5.326702830820389e-05,48.009603047313526
5.3546011566846905e-05,47.99960104250198
5.382511272593618e-05,47.98959903769043
5.4104331860216894e-05,47.979597032878885
5.4383669044498037e-05,47.96959502806734
5.466312435365182e-05,47.95959302325579
5.49426978626132e-05,47.949591018444245
5.522238964638113e-05,47.9395890136327
5.5502199780017804e-05,47.929587008821144
5.578212833864914e-05,47.9195850040096
5.606217539746405e-05,47.90958299919805
5.6342341031715695e-05,47.899580994386504
5.6622625316720985e-05,47.88957898957496
5.690302832786e-05,47.87957698476341
5.7183550140577283e-05,47.869574979951864
5.7464190830381097e-05,47.85957297514032
5.7744950472843925e-05,47.84957097032876
5.80258291436017e-05,47.839568965517216
5.8306826918355086e-05,47.82956696070567
5.8587943872868746e-05,47.81956495589412
5.8869180082971804e-05,47.809562951082576
5.915053562455713e-05,47.79956094627103
5.94320105735826e-05,47.78955894145948
5.971360500607055e-05,47.77955693664793
5.999531899810725e-05,47.76955493183638
6.027715262584422e-05,47.759552927024835
6.05591059654974e-05,47.74955092221329
6.0841179093347705e-05,47.73954891740174
6.112337208574029e-05,47.729546912590195
6.140568501908573e-05,47.71954490777865
6.168811796985961e-05,47.7095429029671
6.19706710146019e-05,47.69954089815555
6.225334422991832e-05,47.689538893344
6.253613769247947e-05,47.67953688853245
6.281905147902144e-05,47.66953488372091
6.310208566634497e-05,47.65953287890936
6.338524033131681e-05,47.64953087409781
6.366851555086915e-05,47.639528869286266
6.395191140199903e-05,47.62952686447472
6.423542796176973e-05,47.619524859663166
6.451906530730992e-05,47.60952285485162
6.480282351581425e-05,47.59952085004007
6.50867026645425e-05,47.589518845228525
6.537070283082095e-05,47.57951684041698
6.565482409204157e-05,47.56951483560543
6.593906652566258e-05,47.559512830793885
6.62234302092076e-05,47.54951082598233
6.650791522026706e-05,47.539508821170784
6.679252163649753e-05,47.52950681635924
6.707724953562129e-05,47.51950481154769
6.736209899542757e-05,47.509502806736144
6.764707009377185e-05,47.4995008019246
6.793216290857624e-05,47.48949879711305
6.821737751782885e-05,47.479496792301504
6.850271399958503e-05,47.46949478748995
6.878817243196681e-05,47.4594927826784
6.907375289316241e-05,47.449490777866856
6.935945546142751e-05,47.43948877305531
6.964528021508448e-05,47.42948676824376
6.993122723252292e-05,47.419484763432216
7.021729659219885e-05,47.40948275862067
7.050348837263605e-05,47.39948075380912
7.07898026524253e-05,47.38947874899757
7.107623951022483e-05,47.37947674418602
7.136279902475969e-05,47.369474739374475
7.164948127482286e-05,47.35947273456293
7.193628633927489e-05,47.34947072975138
7.222321429704326e-05,47.339468724939834
7.25102652271237e-05,47.32946672012829
7.279743920857945e-05,47.319464715316734
7.308473632054171e-05,47.30946271050519
7.337215664220897e-05,47.29946070569364
7.365970025284824e-05,47.28945870088209
7.394736723179454e-05,47.27945669607055
7.423515765845031e-05,47.269454691259
7.45230716122868e-05,47.25945268644745
7.481110917284328e-05,47.249450681635906
7.509927041972746e-05,47.23944867682435
7.538755543261486e-05,47.229446672012806
7.567596429125004e-05,47.21944466720126
7.596449707544606e-05,47.20944266238971
7.625315386508398e-05,47.199440657578165
7.654193474011413e-05,47.18943865276662
7.683083978055534e-05,47.17943664795507
7.711986906649549e-05,47.169434643143525
7.74090226780907e-05,47.15943263833197
7.769830069556669e-05,47.149430633520424
7.798770319921795e-05,47.13942862870888
7.827723026940838e-05,47.12942662389733
7.856688198657033e-05,47.119424619085784
7.885665843120613e-05,47.10942261427424
7.914655968388736e-05,47.09942060946269
7.943658582525443e-05,47.08941860465114
7.97267369360178e-05,47.07941659983959
8.001701309695732e-05,47.06941459502804
8.030741438892265e-05,47.059412590216496
8.059794089283257e-05,47.04941058540495
8.088859268967622e-05,47.0394085805934
8.11793698605126e-05,47.029406575781856
8.147027248647001e-05,47.01940457097031
8.176130064874743e-05,47.009402566158755
8.205245442861361e-05,46.99940056134721
8.234373390740778e-05,46.98939855653566
8.26351391665387e-05,46.979396551724115
8.292667028748608e-05,46.96939454691257
8.32183273517998e-05,46.95939254210102
8.351011044110043e-05,46.949390537289474
8.380201963707843e-05,46.93938853247793
8.40940550214955e-05,46.929386527666374
8.438621667618404e-05,46.91938452285483
8.467850468304655e-05,46.90938251804328
8.497091912405705e-05,46.89938051323173
8.526346008126023e-05,46.88937850842019
8.555612763677198e-05,46.87937650360864
8.584892187277864e-05,46.86937449879709
8.614184287153837e-05,46.85937249398554
8.643489071538047e-05,46.84937048917399
8.6728065486705e-05,46.839368484362446
8.702136726798396e-05,46.8293664795509
8.731479614176062e-05,46.81936447473935
8.760835219065e-05,46.809362469927805
8.790203549733809e-05,46.79936046511626
8.819584614458322e-05,46.78935846030471
8.848978421521546e-05,46.77935645549316
8.87838497921361e-05,46.76935445068161
8.907804295831898e-05,46.759352445870064
8.937236379680975e-05,46.74935044105852
8.966681239072631e-05,46.73934843624697
8.996138882325814e-05,46.729346431435424
9.025609317766752e-05,46.71934442662388
9.05509255372889e-05,46.70934242181233
9.084588598552929e-05,46.699340417000776
9.114097460586752e-05,46.68933841218923
9.143619148185566e-05,46.67933640737768
9.173153669711834e-05,46.669334402566136
9.202701033535233e-05,46.65933239775459
9.232261248032778e-05,46.64933039294304
9.261834321588749e-05,46.639328388131496
9.291420262594742e-05,46.62932638331994
9.321019079449592e-05,46.619324378508395
9.35063078055951e-05,46.60932237369685
9.38025537433802e-05,46.5993203688853
9.409892869205916e-05,46.589318364073755
9.439543273591383e-05,46.57931635926221
9.469206595929931e-05,46.56931435445066
9.498882844664438e-05,46.559312349639114
9.52857202824508e-05,46.54931034482756
9.55827415512946e-05,46.539308340016014
9.587989233782559e-05,46.52930633520447
9.61771727267667e-05,46.51930433039292
9.647458280291546e-05,46.50930232558137
9.677212265114315e-05,46.49930032076983
9.706979235639533e-05,46.48929831595828
9.736759200369106e-05,46.47929631114673
9.766552167812426e-05,46.46929430633518
9.796358146486292e-05,46.45929230152363
9.826177144914972e-05,46.449290296712086
9.856009171630106e-05,46.43928829190054
9.885854235170864e-05,46.42928628708899
9.915712344083866e-05,46.419284282277445
9.945583506923153e-05,46.4092822774659
9.975467732250298e-05,46.399280272654345
0.00010005365028634348,46.3892782678428
0.00010035275404651862,46.37927626303125
0.00010065198868886846,46.369274258219704
0.00010095135429930875,46.35927225340816
0.00010125085096383046,46.34927024859661
0.00010155047876849925,46.339268243785064
0.00010185023779945676,46.32926623897352
0.00010215012814291982,46.31926423416196
0.00010245014988518111,46.309262229350416
0.00010275030311260823,46.29926022453887
0.0001030505879116451,46.28925821972732
0.00010335100436881126,46.279256214915776
0.00010365155257070229,46.26925421010423
0.00010395223260398906,46.25925220529268
0.0001042530445554192,46.249250200481136
0.00010455398851181639,46.23924819566958
0.00010485506456007986,46.229246190858035
0.00010515627278718579,46.21924418604649
0.00010545761328018651,46.20924218123494
0.00010575908612621104,46.199240176423395
0.0001060606914124642,46.18923817161185
0.00010636242922622819,46.1792361668003
0.00010666429965486184,46.16923416198875
0.00010696630278580015,46.1592321571772
0.00010726843870655562,46.149230152365654
0.0001075707075047175,46.13922814755411
0.0001078731092679523,46.12922614274256
0.000108175644084003,46.11922413793101
0.00010847831204069043,46.10922213311947
0.00010878111322591275,46.09922012830792
0.0001090840477276448,46.089218123496366
0.00010938711563393956,46.07921611868482
0.00010969031703292738,46.06921411387327
0.0001099936520128164,46.059212109061725
0.00011029712066189186,46.04921010425018
0.00011060072306851746,46.03920809943863
0.00011090445932113459,46.029206094627085
0.00011120832950826277,46.01920408981554
0.00011151233371849901,46.009202085003984
0.0001118164720405191,45.99920008019244
0.00011212074456307705,45.98919807538089
0.00011242515137500455,45.979196070569344
0.00011272969256521234,45.9691940657578
0.00011303436822268948,45.95919206094625
0.00011333917843650378,45.949190056134704
0.00011364412329580107,45.93918805132315
0.00011394920288980664,45.9291860465116
0.00011425441730782457,45.919184041700056
0.00011455976663923725,45.90918203688851
0.00011486525097350671,45.89918003207696
0.0001151708704001739,45.889178027265416
0.00011547662500885915,45.87917602245387
0.00011578251488926145,45.86917401764232
0.00011608854013115977,45.85917201283077
0.00011639470082441235,45.84917000801922
0.00011670099705895717,45.839168003207675
0.0001170074289248112,45.82916599839613
0.0001173139965120718,45.81916399358458
0.00011762069991091609,45.809161988773035
0.00011792753921160048,45.79915998396149
0.000118234514504462,45.78915797914994
0.0001185416258799175,45.77915597433839
0.0001188488734284643,45.76915396952684
0.00011915625724067923,45.759151964715294
0.00011946377740722013,45.74914995990375
0.00011977143401882532,45.7391479550922
0.00012007922716631287,45.72914595028065
0.00012038715694058226,45.719143945469106
0.00012069522343261335,45.70914194065755
0.00012100342673346704,45.699139935846006
0.00012131176693428445,45.68913793103446
0.00012162024412628827,45.67913592622291
0.00012192885840078236,45.669133921411365
0.00012223760984915092,45.65913191659982
0.00012254649856286017,45.64912991178827
0.00012285552463345737,45.639127906976725
0.00012316468815257143,45.62912590216517
0.0001234739892119121,45.619123897353624
0.00012378342790327141,45.60912189254208
0.0001240930043185229,45.59911988773053
0.00012440271854962195,45.589117882918984
0.00012471257068860534,45.57911587810744
0.00012502256082759237,45.56911387329589
0.0001253326890587844,45.559111868484344
0.00012564295547446428,45.54910986367279
0.00012595336016699775,45.53910785886124
0.00012626390322883268,45.529105854049696
0.00012657458475249958,45.51910384923815
0.0001268854048306108,45.5091018444266
0.0001271963635558619,45.499099839615056
0.0001275074610210312,45.48909783480351
0.00012781869731897915,45.479095829991955
0.00012813007254264974,45.46909382518041
0.00012844158678506964,45.45909182036886
0.00012875324013934892,45.449089815557315
0.00012906503269868,45.43908781074577
0.0001293769645563394,45.42908580593422
0.0001296890358056868,45.419083801122675
0.00013000124654016475,45.40908179631113
0.00013031359685329998,45.399079791499574
0.00013062608683870258,45.38907778668803
0.00013093871659006665,45.37907578187648
0.00013125148620116937,45.36907377706493
0.00013156439576587252,45.35907177225339
0.0001318774453781217,45.34906976744184
0.00013219063513194673,45.33906776263029
0.00013250396512146098,45.329065757818746
0.0001328174354408628,45.31906375300719
0.0001331310461844349,45.309061748195646
0.00013344479744654378,45.2990597433841
0.00013375868932164115,45.28905773857255
0.00013407272190426326,45.279055733761005
0.00013438689528903113,45.26905372894946
0.00013470120957065018,45.25905172413791
0.0001350156648439113,45.24904971932636
0.00013533026120369048,45.23904771451481
0.00013564499874494816,45.229045709703264
0.00013595987756273066,45.21904370489172
0.00013627489775216946,45.20904170008017
0.00013659005940848163,45.199039695268624
0.00013690536262696903,45.18903769045708
0.00013722080750301993,45.17903568564553
0.00013753639413210803,45.16903368083398
0.00013785212260979303,45.15903167602243
0.00013816799303171986,45.14902967121088
0.00013848400549362018,45.139027666399336
0.0001388001600913117,45.12902566158779
0.00013911645692069762,45.11902365677624
0.00013943289607776816,45.109021651964696
0.00013974947765859968,45.09901964715315
0.0001400662017593552,45.089017642341595
0.00014038306847628378,45.07901563753005
0.00014070007790572165,45.0690136327185
0.0001410172301440919,45.059011627906955
0.00014133452528790384,45.04900962309541
0.00014165196343375445,45.03900761828386
0.00014196954467832743,45.029005613472314
0.00014228726911839397,45.01900360866076
0.0001426051368508119,45.009001603849214
0.0001429231479725269,44.99899959903767
0.0001432413025805723,44.98899759422612
0.00014355960077206824,44.97899558941457
0.00014387804264422315,44.96899358460303
0.00014419662829433304,44.95899157979148
0.00014451535781978206,44.94898957497993
0.00014483423131804156,44.93898757016838
0.0001451532488866716,44.92898556535683
0.0001454724106233202,44.918983560545286
0.00014579171662572392,44.90898155573374
0.00014611116699170693,44.89897955092219
0.00014643076181918252,44.888977546110645
0.00014675050120615258,44.8789755412991
0.00014707038525070695,44.86897353648755
0.00014739041405102492,44.858971531676
0.0001477105877053744,44.84896952686445
0.00014803090631211244,44.838967522052904
0.00014835136996968452,44.82896551724136
0.00014867197877662595,44.81896351242981
0.00014899273283156128,44.808961507618264
0.00014931363223320374,44.79895950280672
0.0001496346770803567,44.78895749799516
0.0001499558674719129,44.77895549318362
0.00015027720350685488,44.76895348837207
0.0001505986852842544,44.75895148356052
0.0001509203129032736,44.748949478748976
0.00015124208646316454,44.73894747393743
0.0001515640060632694,44.72894546912588
0.00015188607180301997,44.718943464314336
0.000152208283781939,44.70894145950278
0.00015253064209963952,44.698939454691235
0.00015285314685582448,44.68893744987969
0.00015317579815028796,44.67893544506814
0.00015349859608291462,44.668933440256595
0.00015382154075368006,44.65893143544505
0.0001541446322626501,44.6489294306335
0.0001544678707099823,44.638927425821954
0.0001547912561959252,44.6289254210104
0.00015511478882081797,44.618923416198854
0.0001554384686850917,44.60892141138731
0.0001557622958892687,44.59891940657576
0.000156086270533963,44.58891740176421
0.0001564103927198796,44.57891539695267
0.00015673466254781583,44.56891339214112
0.00015705908011866092,44.558911387329566
0.00015738364553339527,44.54890938251802
0.0001577083588930921,44.53890737770647
0.00015803322029891645,44.528905372894926
0.00015835822985212593,44.51890336808338
0.00015868338765406972,44.50890136327183
0.00015900869380619016,44.498899358460285
0.00015933414841002195,44.48889735364874
0.0001596597515671927,44.478895348837185
0.00015998550337942204,44.46889334402564
0.0001603114039485233,44.45889133921409
0.00016063745337640257,44.448889334402544
0.00016096365176505856,44.438887329591
0.00016128999921658378,44.42888532477945
0.00016161649583316376,44.418883319967904
0.00016194314171707777,44.40888131515636
0.00016226993697069782,44.3988793103448
0.0001625968816964903,44.388877305533256
0.0001629239759970153,44.37887530072171
0.00016325121997492605,44.36887329591016
0.00016357861373297042,44.358871291098616
0.0001639061573739901,44.34886928628707
0.00016423385100092122,44.33886728147552
0.00016456169471679342,44.328865276663976
0.00016488968862473142,44.31886327185242
0.00016521783282795444,44.308861267040875
0.00016554612742977558,44.29885926222933
0.0001658745725336034,44.28885725741778
0.00016620316824294092,44.278855252606235
0.00016653191466138643,44.26885324779469
0.00016686081189263245,44.25885124298314
0.00016718986004046743,44.24884923817159
0.00016751905920877472,44.23884723336004
0.00016784840950153333,44.228845228548494
0.00016817791102281707,44.21884322373695
0.00016850756387679593,44.2088412189254
0.00016883736816773563,44.19883921411385
0.00016916732399999696,44.18883720930231
0.00016949743147803736,44.17883520449076
0.00016982769070641,44.168833199679206
0.00017015810178976445,44.15883119486766
0.00017048866483284573,44.14882919005611
0.00017081937994049604,44.138827185244565
0.00017115024721765389,44.12882518043302
0.00017148126676935375,44.11882317562147
0.00017181243870072747,44.108821170809925
0.00017214376311700338,44.09881916599838
0.000172475240123507,44.088817161186824
0.00017280686982566016,44.07881515637528
0.00017313865232898248,44.06881315156373
0.0001734705877390906,44.058811146752184
0.00017380267616169876,44.04880914194064
0.00017413491770261794,44.03880713712909
0.00017446731246775738,44.028805132317544
0.00017479986056312402,44.01880312750599
0.00017513256209482185,44.00880112269444
0.0001754654171690536,43.998799117882896
0.0001757984258921196,43.98879711307135
0.0001761315883704187,43.9787951082598
0.00017646490471044725,43.968793103448256
0.0001767983750188006,43.95879109863671
0.00017713199940217272,43.94878909382516
0.00017746577796735533,43.93878708901361
0.00017779971082123957,43.92878508420206
0.00017813379807081524,43.918783079390515
0.00017846803982317128,43.90878107457897
0.00017880243618549488,43.89877906976742
0.00017913698726507323,43.888777064955875
0.00017947169316929272,43.87877506014433
0.00017980655400563842,43.86877305533278
0.00018014156988169563,43.85877105052123
0.00018047674090514903,43.84876904570968
0.0001808120671837833,43.838767040898134
0.0001811475488254822,43.82876503608659
0.00018148318593823022,43.81876303127504
0.00018181897863011167,43.80876102646349
0.0001821549270093113,43.79875902165195
0.0001824910311841134,43.78875701684039
0.00018282729126290357,43.778755012028846
0.00018316370735416777,43.7687530072173
0.00018350027956649204,43.75875100240575
0.00018383700800856385,43.748748997594205
0.00018417389278917133,43.73874699278266
0.00018451093401720384,43.72874498797111
0.00018484813180165123,43.718742983159565
0.00018518548625160532,43.70874097834801
0.00018552299747625917,43.698738973536464
0.00018586066558490673,43.68873696872492
0.00018619849068694422,43.67873496391337
0.00018653647289186936,43.668732959101824
0.0001868746123092819,43.65873095429028
0.00018721290904888293,43.64872894947873
0.0001875513632204762,43.638726944667184
0.00018788997493396754,43.62872493985563
0.00018822874429936522,43.61872293504408
0.00018856767142677935,43.608720930232536
0.00018890675642642318,43.59871892542099
0.00018924599940861272,43.58871692060944
0.00018958540048376598,43.578714915797896
0.0001899249597624047,43.56871291098635
0.0001902646773551533,43.558710906174795
0.00019060455337273965,43.54870890136325
0.00019094458792599415,43.5387068965517
0.00019128478112585135,43.528704891740155
0.00019162513308334925,43.51870288692861
0.0001919656439096288,43.50870088211706
0.00019230631371593542,43.498698877305515
0.00019264714261361815,43.48869687249397
0.00019298813071413033,43.478694867682414
0.00019332927812902858,43.46869286287087
0.00019367058496997454,43.45869085805932
0.00019401205134873426,43.44868885324777
0.00019435367737717746,43.43868684843623
0.0001946954631672792,43.42868484362468
0.00019503740883111911,43.41868283881313
0.0001953795144808818,43.408680834001586
0.0001957217802288562,43.39867882919003
0.00019606420618743702,43.388676824378486
0.000196406792469124,43.37867481956694
0.00019674953918652238,43.36867281475539
0.00019709244645234222,43.358670809943845
0.00019743551437939984,43.3486688051323
0.00019777874308061724,43.33866680032075
0.00019812213266902164,43.3286647955092
0.00019846568325774684,43.31866279069765
0.00019880939496003252,43.308660785886104
0.00019915326788922484,43.29865878107456
0.00019949730215877546,43.28865677626301
0.00019984149788224338,43.278654771451464
0.00020018585517329402,43.26865276663992
0.0002005303741456989,43.25865076182837
0.00020087505491333705,43.24864875701682
0.00020121989759019421,43.23864675220527
0.00020156490229036346,43.22864474739372
0.00020191006912804435,43.218642742582176
0.00020225539821754448,43.20864073777063
0.00020260088967327894,43.19863873295908
0.00020294654360976963,43.188636728147536
0.00020329236014164696,43.17863472333599
0.00020363833938364886,43.168632718524435
0.0002039844814506216,43.15863071371289
0.00020433078645751865,43.14862870890134
0.00020467725451940247,43.138626704089795
0.00020502388575144374,43.12862469927825
0.00020537068026892173,43.1186226944667
0.00020571763818722367,43.108620689655154
0.00020606475962184614,43.0986186848436
0.00020641204468839472,43.088616680032054
0.0002067594935025832,43.07861467522051
0.0002071071061802351,43.06861267040896
0.00020745488283728308,43.05861066559741
0.0002078028235897694,43.04860866078587
0.00020815092855384502,43.03860665597432
0.00020849919784577135,43.02860465116277
0.00020884763158191948,43.01860264635122
0.0002091962298787697,43.00860064153967
0.00020954499285291307,42.998598636728126
0.00020989392062105053,42.98859663191658
0.00021024301329999353,42.97859462710503
0.00021059227100666322,42.968592622293485
0.000210941693858092,42.95859061748194
0.00021129128197142278,42.94858861267039
0.00021164103546390939,42.93858660785884
0.00021199095445291596,42.92858460304729
0.0002123410390559184,42.918582598235744
0.00021269128939050373,42.9085805934242
0.00021304170557436968,42.89857858861265
0.0002133922877253261,42.888576583801104
0.00021374303596129423,42.87857457898956
0.00021409395040030725,42.868572574178
0.0002144450311605095,42.85857056936646
0.00021479627836015796,42.84856856455491
0.0002151476921176218,42.83856655974336
0.0002154992725513817,42.828564554931816
0.0002158510197800315,42.81856255012027
0.00021620293392227722,42.80856054530872
0.0002165550150969379,42.798558540497176
0.00021690726342294442,42.78855653568562
0.00021725967901934157,42.778554530874075
0.00021761226200528707,42.76855252606253
0.00021796501250005107,42.75855052125098
0.00021831793062301785,42.748548516439435
0.00021867101649368484,42.73854651162789
0.00021902427023166336,42.72854450681634
0.0002193776919566777,42.718542502004794
0.00021973128178856677,42.70854049719324
0.00022008503984728315,42.698538492381694
0.00022043896625289393,42.68853648757015
0.00022079306112557964,42.6785344827586
0.00022114732458563597,42.66853247794705
0.00022150175675347315,42.65853047313551
0.00022185635774961543,42.64852846832396
0.00022221112769470246,42.638526463512406
0.0002225660667094887,42.62852445870086
0.000222921174914844,42.61852245388931
0.00022327645243175255,42.608520449077766
0.00022363189938131472,42.59851844426622
0.00022398751588474642,42.58851643945467
0.0002243433020633784,42.578514434643125
0.0002246992580386579,42.56851242983158
0.00022505538393214792,42.558510425020025
0.00022541167986552769,42.54850842020848
0.0002257681459605919,42.53850641539693
0.00022612478233925232,42.528504410585384
0.0002264815891235372,42.51850240577384
0.00022683856643559066,42.50850040096229
0.00022719571439767431,42.498498396150744
0.00022755303313216633,42.4884963913392
0.00022791052276156226,42.47849438652764
